id,Response
381525,0.0001157973740083382
381526,8.269061947415772e-05
381527,0.00023355693375105727
381528,0.0020689837217118825
381529,0.00012916600211781778
381530,0.38513904127727416
381531,0.23600288618833606
381532,0.08177696588640287
381533,8.826762780998992e-05
381534,0.00025893572157406066
381535,0.19753291424838673
381536,0.3827891440009931
381537,0.31651141138083866
381538,0.15546191839347684
381539,0.19666009015433153
381540,0.0004519858847995995
381541,0.0001025263955890647
381542,0.19273177805367173
381543,0.4678279543910863
381544,0.0007742937424456219
381545,0.00013931382252338576
381546,0.6920312412780952
381547,0.24430170627598038
381548,0.21833197113014255
381549,0.34600265942346453
381550,0.0010711523364766203
381551,0.4638614238287669
381552,0.13369960423524332
381553,0.00010636170053329196
381554,0.10738502596660914
381555,0.00011338724082155926
381556,0.20351339239422814
381557,0.01630109520189868
381558,0.003244158318280102
381559,0.036453377748551785
381560,0.3403967119292263
381561,4.4711961694286935e-05
381562,5.088163025247039e-05
381563,0.0720324061081607
381564,0.0010975542882472175
381565,0.046839852327160925
381566,2.347345547267453e-05
381567,0.00014036051577740615
381568,0.15546171128342096
381569,0.00011277180720922818
381570,0.32690417651812487
381571,3.283822400762229e-05
381572,0.012777838043784203
381573,0.13800860616014848
381574,0.014968456805759728
381575,0.0015273082666750716
381576,0.29756551762986244
381577,9.805460981611286e-05
381578,0.1802889787086743
381579,0.10344248184889464
381580,0.0036168859824894724
381581,0.0009793527230661128
381582,0.00026770471885316293
381583,0.0007763342022062266
381584,0.11404909498135876
381585,5.948218817972937e-05
381586,0.1577303796321661
381587,0.07368084468643357
381588,0.24873530153992066
381589,0.00024522603934260147
381590,0.032578607881810905
381591,0.21365141933190424
381592,0.11408897997333882
381593,0.22785770743176337
381594,0.0004393940635301783
381595,0.001195734903518167
381596,0.3553072013922533
381597,0.2037444088103359
381598,0.17270614820923527
381599,6.041456362401086e-05
381600,0.0022797827218068883
381601,0.0002773947190402197
381602,9.660766237729421e-05
381603,0.17466650146038376
381604,0.16317945754995872
381605,0.00010934198649185134
381606,0.19541930527090481
381607,0.16147964727901756
381608,0.07169483814670463
381609,0.1960693650289326
381610,0.00016987421463144408
381611,0.1535652147992383
381612,0.10260780870957957
381613,0.0001621862511556231
381614,0.39973393628117754
381615,0.03459738049461662
381616,0.00038278625090848456
381617,0.03066000487707357
381618,0.0007190140109146352
381619,0.20956669175971296
381620,0.15272070686965772
381621,0.0010816393978983058
381622,6.99004132900709e-05
381623,0.40490522504711945
381624,0.00033107973333576437
381625,5.046501334090941e-05
381626,0.0006484393087633921
381627,0.00024058990646013084
381628,0.18341314947866538
381629,0.3687760331228981
381630,0.0787650117474829
381631,0.00010018948581080361
381632,0.25519156354096734
381633,0.39538154874402737
381634,0.00017034137099189951
381635,0.26167253431394477
381636,0.39476780807387746
381637,0.001558385464062982
381638,0.0001286728263270293
381639,0.10021444676246617
381640,0.1016563557822564
381641,0.5819579401674752
381642,0.00017245428728770564
381643,0.00034792245705678415
381644,0.0016390709042467119
381645,0.08253064123685923
381646,0.16211908037740214
381647,0.22014206595227842
381648,0.17686784273042372
381649,0.037693688269740504
381650,0.02908882936471979
381651,0.0003687526006958111
381652,0.0010111201697513088
381653,0.13840454494382817
381654,0.30607220032147303
381655,1.0009671937177748e-05
381656,0.23648671408666774
381657,0.2336266394730125
381658,0.0004939360150645145
381659,0.0005025029140014462
381660,5.478665140259807e-05
381661,0.003240944886604781
381662,0.0009483804793888808
381663,0.0035879955567295445
381664,0.10287312222191762
381665,0.2913899283127805
381666,0.018290387715165734
381667,0.07115853993204312
381668,0.6173289812530671
381669,8.652346040749645e-05
381670,0.2545202889292634
381671,0.09124744823978607
381672,0.2701288245113727
381673,0.7106726319896491
381674,0.007562925852876545
381675,0.05624182139133829
381676,0.4936686355451429
381677,0.12879158234327778
381678,0.00037370776200531657
381679,0.00091884337225378
381680,0.0003595384362319081
381681,0.27043291778164136
381682,0.21258442073050746
381683,0.16144971284497375
381684,0.00028585448664727287
381685,0.14253611340373057
381686,6.44083615895093e-05
381687,0.12491687453864109
381688,0.00023834298832862996
381689,0.2029488500182284
381690,0.4603419269039614
381691,0.015142994824464129
381692,0.00010733053551112228
381693,0.2139411372842603
381694,0.00013914589664133653
381695,0.00014105302367905802
381696,0.00024167908984178488
381697,0.37606108091630175
381698,0.009725483680739328
381699,0.08879315292902493
381700,3.8251614787211946e-05
381701,0.43563721231870733
381702,0.2735500549602403
381703,0.00122685011326863
381704,0.00054625792818258
381705,0.20419116400031675
381706,0.07592586842770528
381707,5.7646700051355145e-05
381708,0.00016141996812356503
381709,0.0003523552169591396
381710,0.3715571381728049
381711,0.0001825837812183638
381712,0.03683000602024382
381713,0.016279379668349674
381714,0.00020574597468351255
381715,0.14974177495380114
381716,0.18600072052461675
381717,0.00017848352391107135
381718,0.27705047427425133
381719,0.00031055657476909666
381720,0.0005813526575069622
381721,0.00027658165703908137
381722,0.19450085415384208
381723,0.07488581039939964
381724,0.21737687067813738
381725,0.00337110848731737
381726,0.2748881547992251
381727,0.12307969647487435
381728,0.20601365035712055
381729,7.427613233014254e-05
381730,0.16944751790469403
381731,6.867301547937956e-05
381732,0.00022986178936085778
381733,0.2835091017217945
381734,0.10634361850924968
381735,8.608671809375178e-05
381736,0.0002555194050825491
381737,0.2543824356307673
381738,0.0405850313925167
381739,0.0003794475393399277
381740,0.29951766564120963
381741,0.33404376192640717
381742,8.256910258415095e-05
381743,0.018333401317318657
381744,0.0002439815676169105
381745,0.00018732630861006548
381746,0.0006551094421746962
381747,2.1497474820742984e-05
381748,0.00020803550984551845
381749,0.0966829260025907
381750,0.17064462382527648
381751,0.014943905623704387
381752,0.113104894310607
381753,0.00029151631299803544
381754,0.17403226341399966
381755,0.4168323725504576
381756,0.00021405844930935718
381757,0.00020556830355350787
381758,0.0003070718243577767
381759,0.1946505622739583
381760,0.0004470782560829061
381761,0.10316230334628962
381762,0.0001909919824888526
381763,0.0013541218851152272
381764,0.07020137148687507
381765,0.42725378590542834
381766,0.02849411786665097
381767,0.41654447646148246
381768,0.25455526866093825
381769,0.00015537679359865867
381770,0.25288145572164566
381771,0.20547005014086686
381772,0.3099771590271785
381773,6.635938968651929e-05
381774,0.0013567581329495568
381775,0.00012856810184666255
381776,0.0008632020587311978
381777,0.40544864302320405
381778,0.2993759048806893
381779,0.0003090764825809881
381780,4.160395534029927e-05
381781,0.23430357611891076
381782,0.0002708296007246685
381783,0.00019690535312281225
381784,8.044445956645251e-05
381785,0.00013755124587193766
381786,0.25436123067256616
381787,0.15314171749892547
381788,0.2562669328302267
381789,0.10091948204038863
381790,0.2832557133844659
381791,0.17150436090626642
381792,0.04585197162630208
381793,3.023945319870612e-05
381794,0.26059436707755884
381795,0.08331644959262374
381796,0.10085918960846264
381797,0.3281331826184538
381798,0.17145962851428626
381799,0.000119509596913341
381800,0.0006057305582371327
381801,0.415882334979499
381802,6.953132799108192e-05
381803,0.0002489529527706645
381804,0.3589943903603566
381805,2.554470802490573e-05
381806,0.0003533950421511663
381807,0.0008466262214766557
381808,1.943150194451824e-05
381809,0.2888698874131834
381810,0.00048501876211327205
381811,0.1791350172222376
381812,0.21599456879281537
381813,0.061888011106444145
381814,0.44751912491397194
381815,0.00028669189760829037
381816,0.2548908182763622
381817,7.519008147217923e-05
381818,0.0007649018375705078
381819,0.0014372901649745095
381820,0.00022824226127472676
381821,0.015839032456379822
381822,0.00010520706121905608
381823,0.030710129601796518
381824,0.0004101555813206114
381825,0.03499370574004431
381826,0.00029111104259840233
381827,0.0001827233026199736
381828,0.09990742283111725
381829,0.12121293522273369
381830,0.24988462303051062
381831,0.00041730774315743105
381832,0.00012266720180562565
381833,0.0015973967602700367
381834,0.19309227544332935
381835,0.00035234823653644174
381836,0.13628899842767253
381837,0.4919427768270017
381838,2.0274750205130327e-05
381839,0.000682951076499593
381840,8.12491559054886e-05
381841,5.064376687127467e-05
381842,0.00021272273234566972
381843,0.0001111327522858219
381844,0.5023723553874236
381845,0.23057221839275888
381846,0.00012461503216506256
381847,4.2014197692888665e-05
381848,0.0007219986584377378
381849,0.0081780210500852
381850,0.0012047826485717332
381851,0.0019260269913344923
381852,0.16076986513098196
381853,0.009522143115292163
381854,0.00023320135907245882
381855,0.23613842868402254
381856,0.0011257091240827674
381857,0.00022716809656763204
381858,0.0008184476243802889
381859,0.09200193115812652
381860,0.0005723248778492317
381861,0.0736109798836095
381862,0.1859275672197597
381863,0.21629298888634485
381864,5.567873732359343e-05
381865,0.0005326608511663863
381866,0.2532424604725068
381867,6.357449631026525e-05
381868,0.000900250452484452
381869,0.00015774609186722512
381870,0.046916398017348725
381871,0.0008772149202996384
381872,0.00041913868201235376
381873,0.0003042838259256714
381874,0.20087625067475848
381875,0.06152529493306337
381876,7.945729400215103e-05
381877,0.07135658583989399
381878,0.042421917367652356
381879,0.0005887766707681843
381880,0.00021510292902717399
381881,0.00022880333359500177
381882,0.0008536708091015987
381883,0.1535924412536069
381884,0.01606800192038139
381885,0.48461086255779307
381886,0.2766567332272945
381887,0.0006035213838814511
381888,0.0008159930532558582
381889,8.030110171630793e-05
381890,0.0005669534940131223
381891,0.015719402790700096
381892,0.0001187190871809969
381893,0.0005764616296434765
381894,0.00019491365758533087
381895,0.0014562191529624339
381896,0.15206449135856512
381897,0.0009007482281727434
381898,0.08075197496390708
381899,0.08756866147890996
381900,0.24025982380686367
381901,0.03875669261853273
381902,0.15912713699816125
381903,0.000293515789034537
381904,0.07178561710907459
381905,0.17569756256718852
381906,0.06326600997120693
381907,0.030781480324313753
381908,0.24923509714463657
381909,0.39049517488206376
381910,0.22136358736867962
381911,0.00028142466558751393
381912,0.19340157611035527
381913,0.00015195337071028807
381914,0.10146877637189577
381915,0.16769913602489073
381916,0.009955747273695996
381917,0.0011246041233799527
381918,0.00032565646907262136
381919,0.11309820819249852
381920,0.06065860373716309
381921,0.21998914152711188
381922,0.0003663862526640753
381923,0.06308611599605372
381924,0.25329768077001574
381925,8.413692886894923e-05
381926,0.05322650779963445
381927,0.11540563677098645
381928,0.2219191536583148
381929,9.777474619696368e-05
381930,0.0005287309346341973
381931,0.00010998684983812956
381932,0.24523574681080826
381933,0.001363757742251287
381934,0.030604182233880246
381935,0.34169993784732616
381936,0.2508262910974652
381937,0.0004103161404842734
381938,0.11909211575718248
381939,0.0001683639453447966
381940,0.14307617078608997
381941,0.000107957217054757
381942,0.00019873954807097095
381943,0.245344680924142
381944,0.011849763657350024
381945,0.0003176870586562424
381946,0.0007730796405020307
381947,7.184063052881207e-05
381948,4.170745885263331e-05
381949,0.00062402190468828
381950,0.46174350346433785
381951,0.0968964444304502
381952,0.0003218259311781351
381953,0.12571789785264367
381954,0.0006795084325814332
381955,0.19658312206256676
381956,7.185324749872985e-05
381957,0.22651511398599222
381958,0.09295800050932287
381959,0.44054204875780695
381960,0.06966731601738198
381961,0.00046254431710392863
381962,0.08634121841922711
381963,0.00038265799544270283
381964,0.00022278968994318154
381965,0.0035614314454067006
381966,9.530281286829476e-05
381967,0.14172975718954078
381968,0.0688761422282274
381969,0.000252803425847472
381970,8.592959037261363e-05
381971,2.2176490746693634e-05
381972,0.1686050368693077
381973,0.0003850376484565328
381974,0.0005891126127436119
381975,0.0014473267112116855
381976,8.956082665089172e-05
381977,0.40792885088262193
381978,0.00034109881624755356
381979,0.0003588685165624039
381980,0.45959748502452963
381981,0.2613538448566757
381982,0.0007195413765106967
381983,8.546836358987105e-05
381984,0.26086319280325954
381985,0.002652313810607854
381986,0.0036955394663201785
381987,0.12251607762056564
381988,0.0004288060325181621
381989,0.12010072832675571
381990,0.0008909022556285024
381991,0.00037279892456645213
381992,0.0012989801352237317
381993,0.3185541870249277
381994,0.0008883706490247535
381995,1.684680713825059e-05
381996,6.29498733315594e-05
381997,0.0003656388228116363
381998,0.0012271926877044188
381999,0.39277465673454914
382000,0.22294616113269655
382001,0.011454744697029298
382002,0.18223680482436125
382003,0.29340624427175965
382004,0.0009577860470525539
382005,0.25704080129905704
382006,0.0795120072911536
382007,0.0006752834751313255
382008,0.012098996524039977
382009,0.0008702046505428023
382010,0.2436663292540503
382011,0.00234085073923282
382012,0.0008597840035832655
382013,0.3144948200598843
382014,0.06960779561213334
382015,0.22117698693628357
382016,0.06014458388790674
382017,0.37412476220373714
382018,0.34235725106743825
382019,0.03184854000802763
382020,0.04484232351332879
382021,0.3521265789881482
382022,0.1376624617113846
382023,0.1803872558803764
382024,0.3915393182654635
382025,0.0004462278429924285
382026,0.00021438166582716858
382027,0.00034793033221803345
382028,0.00037161940984465193
382029,0.21080084151461276
382030,0.2666028072080392
382031,0.09462996857426154
382032,0.20967046167940814
382033,0.6898847623049351
382034,0.07754125377506399
382035,0.4557160123903643
382036,0.0006014776609514323
382037,0.00013978377725946581
382038,3.035928188265491e-05
382039,0.0001453474894800555
382040,0.117412001061289
382041,0.3389002386459588
382042,0.2610348209843989
382043,0.0007315495895818394
382044,0.00018302416942513386
382045,0.0008395520761149951
382046,0.09932410719100196
382047,0.11941087821403282
382048,0.0012311376270711348
382049,0.00012777553301148136
382050,0.006192906236065812
382051,0.00010986558604364073
382052,0.0003330438466301864
382053,0.0002438994917049647
382054,0.00014337032464985895
382055,0.0019802633084831244
382056,0.0005040381541903738
382057,0.15587395325400913
382058,0.22588293485687932
382059,0.07255325820333602
382060,3.182314436863463e-05
382061,0.09921588985289878
382062,0.001064827843921072
382063,0.3759515581052443
382064,0.11196090797610966
382065,0.01016477267844425
382066,0.0016055886892991367
382067,0.05827593308935661
382068,0.12497629990586545
382069,0.07840608074188148
382070,0.07890895571897759
382071,0.00013534642972007693
382072,0.00010468130094190433
382073,0.0005426753122856584
382074,0.0003424796581640022
382075,0.11868206476928858
382076,0.00012388884231838348
382077,0.5587163407633918
382078,0.16291201357673424
382079,3.294970323193546e-05
382080,0.23297764850003674
382081,0.1838584786033033
382082,0.001261470867570554
382083,0.5022121477499403
382084,0.2358342364767793
382085,0.32264885470968624
382086,0.12412192364321008
382087,0.00047418829276760525
382088,0.1591617898323888
382089,0.20095556320168986
382090,0.11221356422327242
382091,0.0005634082553865665
382092,0.0004487587450698626
382093,0.23706741202692197
382094,0.09874618060942306
382095,0.000396780407420959
382096,0.2384188667505625
382097,0.28649168745132947
382098,0.11579377838255588
382099,0.2152738647861812
382100,0.26282051824351743
382101,0.2089423027260107
382102,0.22938660540552727
382103,0.04610162623003467
382104,0.000261786920802305
382105,0.17631900126225683
382106,0.23413826306903993
382107,0.0006747935385340033
382108,0.0004363488061995143
382109,0.26153255454659324
382110,0.00023531588439119284
382111,9.328893192125255e-05
382112,0.27318201891995597
382113,4.7647920216651034e-05
382114,8.568322914562187e-05
382115,0.00010010602021885916
382116,0.553381420015197
382117,0.00016603961258236872
382118,0.14196437423257444
382119,0.00014465265003576995
382120,0.3525616964844664
382121,0.2940325015955004
382122,0.2942120091414488
382123,0.00012689312353537097
382124,0.00010785724769681824
382125,9.85416753471554e-05
382126,0.0006176929410243342
382127,0.0001123525299029381
382128,0.323290065284663
382129,0.4416158969413628
382130,0.4046659202670987
382131,0.2459505684583913
382132,0.35588934246653986
382133,9.489514340744678e-05
382134,0.0002909995540424924
382135,0.0005442932230813204
382136,0.22764009202061505
382137,2.8292232990538676e-05
382138,0.0002593999483819044
382139,4.710966584155024e-05
382140,4.5955081475213135e-05
382141,0.00023697484021600374
382142,0.0003833271498495127
382143,0.00036949936772293415
382144,0.0007373437318600168
382145,0.004907834340946301
382146,0.16280677809249233
382147,0.0002788353987095788
382148,0.00011063195796645275
382149,0.15171054187314462
382150,0.05145164132549555
382151,0.43618129539089684
382152,0.05289438647576681
382153,0.10677592484927845
382154,0.000444034032640814
382155,4.5006924761877015e-05
382156,0.0017091302221623219
382157,0.00016400003488447343
382158,0.0003910240860103482
382159,0.13032870794564883
382160,0.365620742019314
382161,0.00027506369380205057
382162,0.15828775611426865
382163,0.3626002079709457
382164,0.0015757563160132039
382165,0.10515766472417803
382166,0.12965319122458335
382167,0.007311140598915613
382168,0.06764999835211502
382169,0.30752645280378604
382170,8.619370269838373e-05
382171,0.0008249340301999679
382172,3.860010981231334e-05
382173,0.13225884575513
382174,0.0008889555917753223
382175,0.006919042186382068
382176,7.480406391073276e-05
382177,1.9632917176925843e-05
382178,0.0966887866443973
382179,0.2886073177818488
382180,7.938906335550275e-05
382181,0.0002476092206454976
382182,0.00675820620273968
382183,8.107035335413727e-05
382184,0.24281665238356648
382185,0.039161771337537246
382186,0.1165904785099133
382187,0.0009892848205979897
382188,0.17736653018468534
382189,6.316416768801375e-05
382190,0.7396821894759404
382191,0.005896786447176689
382192,0.10282347771661181
382193,0.00018964958901552978
382194,0.01738605042651654
382195,0.00022991112187284538
382196,8.969507637692891e-05
382197,0.00019417165200925267
382198,0.004348098668599463
382199,0.01623749861913634
382200,0.0004602201485896275
382201,0.00018231753783623945
382202,0.315976711088448
382203,0.15453096948632947
382204,0.0007483542442898283
382205,0.1297974529209796
382206,0.000254920411165436
382207,0.0002668909016161304
382208,0.17312764548372866
382209,0.0006004103228608858
382210,0.07381777525481467
382211,8.534754700601394e-05
382212,0.0005526695348231427
382213,0.00022020229341524223
382214,0.0010428884884075378
382215,0.2648571041002323
382216,0.547410523173646
382217,4.821609865135484e-05
382218,0.0002613484582691272
382219,0.0002412311222997643
382220,0.022834674172989136
382221,0.25780599129541143
382222,0.0003535222358280811
382223,0.00020535999894427754
382224,0.00024043607836786532
382225,0.07749703791792939
382226,0.22927954737226477
